iso3,year,gdp,income,region
USA,2029.0,26332.34,Advanced Economies,Advanced Economies
USA,2030.0,26779.99,Advanced Economies,Advanced Economies
USA,Mean 10-Year GDP ($Bn),24755.050999999996,Advanced Economies,Advanced Economies
USA,GDP Growth Rate (%),0.20948046968326334,Advanced Economies,Advanced Economies
UZB,2021.0,63.61,Low Income Developing Countries,Caucasus and Central Asia
UZB,2022.0,67.03,Low Income Developing Countries,Caucasus and Central Asia
UZB,2023.0,70.7,Low Income Developing Countries,Caucasus and Central Asia
UZB,2024.0,74.58,Low Income Developing Countries,Caucasus and Central Asia
UZB,2025.0,78.68,Low Income Developing Countries,Caucasus and Central Asia
UZB,2026.0,83.04,Low Income Developing Countries,Caucasus and Central Asia
UZB,2027.0,87.64,Low Income Developing Countries,Caucasus and Central Asia
UZB,2028.0,92.49,Low Income Developing Countries,Caucasus and Central Asia
UZB,2029.0,97.61,Low Income Developing Countries,Caucasus and Central Asia
UZB,2030.0,103.02,Low Income Developing Countries,Caucasus and Central Asia
UZB,Mean 10-Year GDP ($Bn),81.84,Low Income Developing Countries,Caucasus and Central Asia
UZB,GDP Growth Rate (%),0.6195566734790127,Low Income Developing Countries,Caucasus and Central Asia
VCT,2021.0,0.76,Emerging Market Economies,Latin America and the Caribbean
VCT,2022.0,0.82,Emerging Market Economies,Latin America and the Caribbean
VCT,2023.0,0.87,Emerging Market Economies,Latin America and the Caribbean
VCT,2024.0,0.91,Emerging Market Economies,Latin America and the Caribbean
VCT,2025.0,0.94,Emerging Market Economies,Latin America and the Caribbean
VCT,2026.0,0.96,Emerging Market Economies,Latin America and the Caribbean
VCT,2027.0,0.99,Emerging Market Economies,Latin America and the Caribbean
VCT,2028.0,1.02,Emerging Market Economies,Latin America and the Caribbean
VCT,2029.0,1.04,Emerging Market Economies,Latin America and the Caribbean
VCT,2030.0,1.07,Emerging Market Economies,Latin America and the Caribbean
VCT,Mean 10-Year GDP ($Bn),0.9380000000000003,Emerging Market Economies,Latin America and the Caribbean
VCT,GDP Growth Rate (%),0.4078947368421053,Emerging Market Economies,Latin America and the Caribbean
VEN,2021.0,44.89,Emerging Market Economies,Latin America and the Caribbean
VEN,2022.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2023.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2024.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2025.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2026.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2027.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2028.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2029.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,2030.0,43.55,Emerging Market Economies,Latin America and the Caribbean
VEN,Mean 10-Year GDP ($Bn),43.684000000000005,Emerging Market Economies,Latin America and the Caribbean
VEN,GDP Growth Rate (%),-0.029850746268656792,Emerging Market Economies,Latin America and the Caribbean
VNM,2021.0,356.08,Low Income Developing Countries,Emerging and Developing Asia
VNM,2022.0,379.68,Low Income Developing Countries,Emerging and Developing Asia
VNM,2023.0,405.5,Low Income Developing Countries,Emerging and Developing Asia
VNM,2024.0,433.8,Low Income Developing Countries,Emerging and Developing Asia
VNM,2025.0,464.76,Low Income Developing Countries,Emerging and Developing Asia
VNM,2026.0,497.01,Low Income Developing Countries,Emerging and Developing Asia
VNM,2027.0,531.5,Low Income Developing Countries,Emerging and Developing Asia
VNM,2028.0,568.38,Low Income Developing Countries,Emerging and Developing Asia
VNM,2029.0,607.82,Low Income Developing Countries,Emerging and Developing Asia
VNM,2030.0,649.99,Low Income Developing Countries,Emerging and Developing Asia
VNM,Mean 10-Year GDP ($Bn),489.452,Low Income Developing Countries,Emerging and Developing Asia
VNM,GDP Growth Rate (%),0.8254044035048305,Low Income Developing Countries,Emerging and Developing Asia
VUT,2021.0,0.94,Emerging Market Economies,Emerging and Developing Asia
VUT,2022.0,0.97,Emerging Market Economies,Emerging and Developing Asia
VUT,2023.0,1.01,Emerging Market Economies,Emerging and Developing Asia
VUT,2024.0,1.05,Emerging Market Economies,Emerging and Developing Asia
VUT,2025.0,1.08,Emerging Market Economies,Emerging and Developing Asia
VUT,2026.0,1.11,Emerging Market Economies,Emerging and Developing Asia
VUT,2027.0,1.14,Emerging Market Economies,Emerging and Developing Asia
VUT,2028.0,1.17,Emerging Market Economies,Emerging and Developing Asia
VUT,2029.0,1.2,Emerging Market Economies,Emerging and Developing Asia
VUT,2030.0,1.23,Emerging Market Economies,Emerging and Developing Asia
VUT,Mean 10-Year GDP ($Bn),1.0899999999999999,Emerging Market Economies,Emerging and Developing Asia
VUT,GDP Growth Rate (%),0.3085106382978724,Emerging Market Economies,Emerging and Developing Asia
WBG,2021.0,16.25,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2022.0,17.23,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2023.0,17.93,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2024.0,18.36,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2025.0,18.74,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2026.0,19.12,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2027.0,19.51,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2028.0,19.91,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2029.0,20.32,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,2030.0,20.74,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,Mean 10-Year GDP ($Bn),18.811,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WBG,GDP Growth Rate (%),0.2763076923076922,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
WSM,2021.0,0.75,Emerging Market Economies,Emerging and Developing Asia
WSM,2022.0,0.76,Emerging Market Economies,Emerging and Developing Asia
WSM,2023.0,0.79,Emerging Market Economies,Emerging and Developing Asia
WSM,2024.0,0.82,Emerging Market Economies,Emerging and Developing Asia
WSM,2025.0,0.85,Emerging Market Economies,Emerging and Developing Asia
WSM,2026.0,0.87,Emerging Market Economies,Emerging and Developing Asia
WSM,2027.0,0.9,Emerging Market Economies,Emerging and Developing Asia
WSM,2028.0,0.92,Emerging Market Economies,Emerging and Developing Asia
WSM,2029.0,0.95,Emerging Market Economies,Emerging and Developing Asia
WSM,2030.0,0.97,Emerging Market Economies,Emerging and Developing Asia
WSM,Mean 10-Year GDP ($Bn),0.858,Emerging Market Economies,Emerging and Developing Asia
WSM,GDP Growth Rate (%),0.2933333333333333,Emerging Market Economies,Emerging and Developing Asia
YEM,2021.0,18.46,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2022.0,18.65,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2023.0,19.95,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2024.0,21.25,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2025.0,22.53,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2026.0,23.77,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2027.0,25.07,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2028.0,26.45,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2029.0,27.91,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,2030.0,29.44,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,Mean 10-Year GDP ($Bn),23.348,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
YEM,GDP Growth Rate (%),0.5947995666305526,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
ZAF,2021.0,352.11,Emerging Market Economies,Sub-Sahara Africa
ZAF,2022.0,359.7,Emerging Market Economies,Sub-Sahara Africa
ZAF,2023.0,364.73,Emerging Market Economies,Sub-Sahara Africa
ZAF,2024.0,369.48,Emerging Market Economies,Sub-Sahara Africa
ZAF,2025.0,374.28,Emerging Market Economies,Sub-Sahara Africa
ZAF,2026.0,379.15,Emerging Market Economies,Sub-Sahara Africa
ZAF,2027.0,384.07,Emerging Market Economies,Sub-Sahara Africa
ZAF,2028.0,389.07,Emerging Market Economies,Sub-Sahara Africa
ZAF,2029.0,394.13,Emerging Market Economies,Sub-Sahara Africa
ZAF,2030.0,399.25,Emerging Market Economies,Sub-Sahara Africa
ZAF,Mean 10-Year GDP ($Bn),376.59700000000004,Emerging Market Economies,Sub-Sahara Africa
ZAF,GDP Growth Rate (%),0.13387861747749277,Emerging Market Economies,Sub-Sahara Africa
ZMB,2021.0,19.51,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2022.0,19.74,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2023.0,20.0,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2024.0,20.29,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2025.0,20.58,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2026.0,20.88,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2027.0,21.18,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2028.0,21.49,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2029.0,21.8,Low Income Developing Countries,Sub-Sahara Africa
ZMB,2030.0,22.12,Low Income Developing Countries,Sub-Sahara Africa
ZMB,Mean 10-Year GDP ($Bn),20.759,Low Income Developing Countries,Sub-Sahara Africa
ZMB,GDP Growth Rate (%),0.13377754997437208,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2021.0,23.05,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2022.0,23.76,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2023.0,24.47,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2024.0,25.21,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2025.0,25.98,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2026.0,26.78,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2027.0,27.59,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2028.0,28.43,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2029.0,29.3,Low Income Developing Countries,Sub-Sahara Africa
ZWE,2030.0,30.19,Low Income Developing Countries,Sub-Sahara Africa
ZWE,Mean 10-Year GDP ($Bn),26.476000000000006,Low Income Developing Countries,Sub-Sahara Africa
ZWE,GDP Growth Rate (%),0.3097613882863341,Low Income Developing Countries,Sub-Sahara Africa
